name	batch01_QC01	batch01_QC02	batch01_QC03	batch01_C05	batch01_S07	batch01_C10	batch01_QC04	batch01_S01	batch01_C03	batch01_S05	batch01_C07	batch01_S06	batch01_QC05	batch01_C08	batch01_C06	batch01_S02	batch01_S09	batch01_QC06	batch01_S04	batch01_C04	batch01_S10	batch01_C09	batch01_QC07	batch02_C05	batch02_S03	batch02_S07	batch02_C01	batch02_C10	batch02_QC08	batch02_S01	batch02_C03	batch02_S05	batch02_C07	batch02_S06	batch02_QC09	batch02_C08	batch02_C06	batch02_S02	batch02_S09	batch02_C02	batch02_QC10	batch02_S04	batch02_S08	batch02_C04	batch02_S10	batch02_C09	batch02_QC11	batch03_C05	batch03_S03	batch03_S07	batch03_C01	batch03_C10	batch03_QC12	batch03_S01	batch03_C03	batch03_S05	batch03_C07	batch03_S06	batch03_QC13	batch03_C08	batch03_C06	batch03_S02	batch03_S09	batch03_C02	batch03_QC14	batch03_S04	batch03_S08	batch03_C04	batch03_S10	batch03_C09	batch03_QC15	batch04_C05	batch04_S03	batch04_S07	batch04_C01	batch04_QC16	batch04_S01	batch04_S05	batch04_C07	batch04_S06	batch04_QC17	batch04_C08	batch04_C06	batch04_S02	batch04_S09	batch04_C02	batch04_QC18	batch04_S08	batch04_C04	batch04_S10	batch04_QC19	batch05_QC20	batch05_S03	batch05_S07	batch05_C01	batch05_C10	batch05_QC21	batch05_S01	batch05_C03	batch05_C07	batch05_QC22	batch05_C06	batch05_C02	batch05_QC23	batch05_S04	batch05_S08	batch05_C04	batch05_QC24	batch06_QC25	batch06_S03	batch06_C10	batch06_QC26	batch06_S01	batch06_C03	batch06_S05	batch06_C07	batch06_S06	batch06_QC27	batch06_C08	batch06_C06	batch06_S02	batch06_C02	batch06_QC28	batch06_S04	batch06_S08	batch06_C04	batch06_C09	batch06_QC29	batch07_QC30	batch07_C05	batch07_S03	batch07_S07	batch07_C01	batch07_C10	batch07_QC31	batch07_C03	batch07_S05	batch07_C07	batch07_S06	batch07_QC32	batch07_C08	batch07_S02	batch07_S09	batch07_C02	batch07_QC33	batch07_S04	batch07_S08	batch07_S10	batch07_C09	batch07_QC34	batch08_C05	batch08_S03	batch08_S07	batch08_C01	batch08_C10	batch08_QC36	batch08_S01	batch08_C03	batch08_S05	batch08_C07	batch08_S06	batch08_QC37	batch08_C08	batch08_S02	batch08_S09	batch08_QC38	batch08_S04	batch08_S08	batch08_C04	batch08_S10	batch08_C09	batch08_QC39
407.14259	17141	16081	15194	38298	14632	25238	14068	8158.7	10193	19873	14576	10715	17193	17779	23003	14081	8952.9	14892	12417	11649	12562	24940	17414	36780	9100.2	17028	4596.1	25759	14603	13831	9183.4	17561	17664	11681	12039	15156	22167	10525	8698.9	8509.1	15393	13192	14306	6521.3	13962	22180	15887	36173	12712	13451	0	31263	18103	14892	8997.5	15627	14241	6646.6	13909	18129	24750	16211	13432	13267	14480	12720	13122	4564.6	15858	25746	16185	34112	12828	14537	0	14590	12242	16884	15938	8940.2	13927	20857	23106	15361	8515.1	10748	16512	14122	7302.9	15405	14512	14604	13045	17014	0	22329	9352.2	6443.2	10377	21374	15292	24067	14698	17716	12297	19218	5988.7	14960	11036	8816.5	15303	11813	16878	12082	19232	16662	6762.4	15450	17935	11734	9315.9	9350.8	14846	15977	0	7747.8	25826	14698	20337	74320	16404	20507	0	39814	23480	8379.1	18334	16362	11156	19417	15449	20213	13602	20285	21145	16148	22266	14526	35574	22278	39309	16209	19821	0	42753	20409	21140	11451	16707	19358	14218	19781	18001	12172	11174	19420	18121	21690	10708	14240	30140	19928
451.97517	31521	32225	32872	5573.6	38476	13465	29064	37282	27684	28495	15678	27492	26846	19627	17278	28050	35245	29795	28204	12593	32541	18997	31569	6646.4	30294	35649	34630	14263	32052	36495	26395	30459	15235	32440	30994	16114	16241	28901	34646	18280	24880	32144	21516	14707	32450	15619	28335	3758.1	24819	39236	33559	13889	28381	34695	26571	27448	11224	40127	29824	18345	13893	27782	29211	16558	34868	32453	30241	15820	31667	17340	29245	7111.2	23758	26495	33849	24638	42573	26912	14836	32220	29760	13287	14349	26156	40146	18279	22131	26660	14679	31225	26283	30093	25095	32614	36285	13337	33738	38116	30922	16993	32922	17768	18998	31278	33652	27589	7653.3	31665	32013	35064	18871	35624	31038	27565	34386	16956	40619	30563	21341	18965	33568	24420	33674	36162	34394	10731	22521	29492	33945	3790.3	35332	34423	32270	8186.9	30592	28389	31499	19533	34499	30019	19250	30306	29511	20490	27069	31720	26282	30136	18389	28717	0	27146	33710	38867	10785	33194	31812	33414	27539	15831	33749	28392	25386	31973	35377	32600	32926	26710	13481	32419	18685	30955
167.02071	51882	51905	50083	39550	74431	102490	51474	57971	51873	61555	59076	45255	50111	46073	42958	59932	39936	47031	65043	60790	56265	43509	55078	45925	48547	61671	63795	91396	51068	59910	55469	59290	66676	46432	52656	44984	43209	63184	33925	31354	50977	60922	50060	62366	54077	40934	50703	38470	53461	71088	64863	92499	47664	52675	52666	51561	60416	51571	49902	50680	45618	59118	36924	32374	53423	65632	57133	69611	52627	42308	49989	41192	40427	68144	55858	53261	60458	52397	59675	43487	48644	39828	43696	51916	39150	34956	46948	53490	65027	48672	49277	50342	51631	69744	67372	94720	51950	64393	57353	59527	49408	43551	35067	47119	58373	49261	54881	45724	53929	54804	110030	52213	51966	53952	61218	60956	47836	48489	52159	50343	68492	39807	51404	59139	61371	52924	47539	48195	63424	46143	70553	89982	85373	102510	57376	69626	70468	82042	65719	60780	55555	70516	44240	48556	59817	80062	55830	69886	51080	62336	46539	50751	83151	107840	99687	58803	73926	64221	64630	67836	59104	60786	53033	70029	51542	58033	76222	56698	79417	66168	58606	59594
500.2254	3632.9	0	2260.8	5226.7	3931.1	2103.2	4018.1	4016.1	1989.5	4354.6	2184.2	3879.8	2598.9	5012.7	3750.9	4673.6	0	5823.7	3458.4	3713.1	5101.8	7769.2	4116.8	8493.5	4707.2	5295	0	3357.1	6097.5	5434.1	3756.9	4754.1	5528.5	5690.8	3528.7	7272.6	3289	4983.5	7520.7	5385.7	8248.7	4841.1	5840.9	4631.2	5731.7	7231.3	5545.7	8298.7	7260.6	4231.9	0	3284.9	5964	7624.6	5995.9	8413	4532.2	5504.5	4251.4	0	4254.3	3862	8992.8	7538	4275.9	2330.5	2620.5	0	4187	5279.1	6377.5	9034.6	3878.1	7717.6	0	7460.1	3335.4	6860.1	8126.1	6068	4229.5	6521.6	3345.1	5245.3	7486.3	4788.4	7287.6	2026.3	2999.8	3879.5	4108.2	2958.1	3754.6	4860.1	2540	0	2619.3	2135.9	4093.6	5152.8	2412.5	1937.7	0	0	0	0	3166.6	2887.5	6180.4	3284.5	1969.7	3858.9	3376.9	3576.1	4727.9	2896.3	4405.5	4751.8	3856	2528.5	4014.1	2677.9	5351.6	2658.5	4445.6	4338.4	5750.2	3529.2	5080	10592	0	7568.9	0	0	3702.6	0	5554.1	0	0	5408.8	5740	0	9083.8	0	6427	0	3378.9	6401.4	8014.9	8435.8	13717	0	5473.5	5372.8	3774.6	5100.6	6183.2	0	9909.4	11393	0	13095	6280.4	4886.6	12785	7979.7	5398	6029.7	5548.7	12917	4654.9	7246.9
133.06077	46824	50879	45982	52479	34823	33267	44958	22745	46760	40249	75671	54015	46757	63954	38490	39670	37711	52095	33468	40908	29306	37927	40992	52724	26873	30058	30709	34671	45467	20227	48461	28284	79598	52773	43081	61684	40689	36774	36783	41132	49637	33470	41129	36400	28902	37750	44187	57034	29397	31126	32291	39709	45431	23418	44178	30765	69418	47011	45714	66059	38907	35242	46788	49356	43112	31724	38845	35939	30743	39216	47670	60188	27739	31579	36980	44672	24620	30603	66418	53673	41508	84693	40383	44271	37383	42763	47453	35184	37626	30350	53801	45661	25975	36738	32351	31960	47621	19749	48381	86104	41947	39966	36978	43827	44243	38861	39042	47703	45077	20884	21955	48515	27061	59649	37317	72559	59480	47639	60189	24409	22550	35177	35418	35340	0	50895	41435	49642	39406	80981	22936	31194	33137	33052	48179	48590	25522	58034	42485	41495	60553	38742	38583	39422	47879	28941	40493	21753	35557	42269	48332	27348	29700	27730	33214	44275	21340	41351	28776	69543	49002	42009	48804	32181	41228	37963	32817	40675	40279	29816	32349	45513
314.17101	17436	15422	15102	19450	6223.8	20282	15775	8721.2	10585	14727	16289	6921.8	14707	12348	13107	14956	11376	17687	6552.5	18781	9096.8	20462	15428	20194	0	8528	8537.3	15566	14947	5369.1	7964.9	6007.7	14339	0	14233	15585	11989	11782	0	15940	18074	6558.7	6835.6	17648	0	19035	15436	14917	11529	0	8952.9	21195	11767	6059.5	6930.3	0	16105	0	12827	15550	17835	5419	15474	19773	11932	8715.9	6776.5	15272	0	18506	11689	21753	0	9189.3	10402	18264	10385	14425	19830	5537.6	14572	12046	18592	11505	8786.1	12443	20926	0	11224	0	13678	18981	7370.3	6532.2	15251	14848	14414	7842	16552	21215	15306	0	16851	15847	9751.6	6739	0	14512	12861	9275.8	20587	15430	7747.3	8593.6	6765.5	14887	6711.9	13328	9626	15392	0	9039.2	12106	0	0	13086	16192	14409	14112	29437	8010.6	0	16994	20460	17642	15679	0	14006	0	16789	0	0	0	13452	16638	0	0	0	18757	16004	22831	0	13631	15711	25597	15063	0	0	0	20939	0	15038	0	13600	11210	15462	0	0	18488	0	19554	16856
257.13382	41745	27667	24321	18378	21112	15582	17212	17049	14185	22552	17365	11417	13933	17025	14349	13869	21244	15068	16848	18927	17949	17373	13250	12477	14069	20284	17029	16692	14427	12616	10422	14668	20147	9819.3	16302	18676	12954	15245	17599	17299	17543	12659	16967	16042	17589	8821.5	17196	9224.7	18452	14678	9687.4	17818	14960	17133	10732	12885	18950	18185	16469	11697	14855	12445	16007	17819	15252	16470	14700	21826	12748	17682	15543	0	10765	17293	12463	16961	15625	16557	16294	10186	15499	10780	15721	10475	17309	15430	11442	11032	13740	20112	17756	17770	6255.4	12055	13500	13349	16267	16385	14025	12006	21103	14610	18754	14166	7216.1	13883	6523.2	15120	21405	7236.5	13879	12513	9906.3	11950	15206	10064	20084	17014	0	11835	11732	12270	14048	13172	0	6495.3	9249.6	14582	0	0	0	0	0	0	7173.5	0	0	0	0	7212.5	0	10202	0	0	13567	0	14598	0	0	0	0	0	7608.4	0	0	10081	0	0	8028.2	0	0	7471.8	0	0	0	11114	9210	10355	0	0	0	7523.4
553.32542	14823	16522	12235	7251.6	9610.9	7447.7	19802	5596.9	5066.9	3405.3	6585.1	11356	14344	11343	8436.8	6576.4	6223.5	0	4273.9	7879.5	4807.6	8298.2	12522	8658.5	5908.6	10348	8728.1	8176	13152	7806.9	5529.5	8284.9	5433.8	4272.9	10699	9822.9	7334.5	5674.1	9522.1	7144.9	12455	9956.4	7683.6	9212.1	11307	8075	13233	6544.7	8345	6969.2	8469.6	8612.5	14383	9971.7	9500.8	6490.2	8766.6	10018	7685.6	7383.3	7021.8	4920.2	3510.5	6627.2	11297	6876.5	7834.3	4274.8	5611.4	7688.6	15069	7979.1	8540.5	8347.7	6883.2	10270	6399.5	9045.3	6434.2	4633.5	14321	14597	6837.9	9057.3	8085.1	7378.1	8041.5	7685.9	5799.3	10615	15069	44729	6672.9	6237.1	6496.5	6694	42696	5730.6	6554.6	3027.8	39025	7353.3	6878.4	40738	5365.5	7381.8	5859.2	38097	48753	3045.5	6065.2	37279	6460.8	4688.8	2690.5	6527.2	5952	43227	6010.9	7577.6	7000.7	2586.3	37488	2344.6	4912.1	6239	5769.1	34502	28992	4196.8	6940.1	5528.5	7517.9	8576.7	27946	6538.7	9024.8	5926	8011.3	23540	8161.1	6829.8	6886	4381.5	23573	5726.3	4699.6	8890.3	6598.3	23060	8073	13418	4548.7	6763.7	7325.4	24833	7411.7	6590.2	8395.4	6500.2	10472	21028	6762.1	7894.8	8643.4	21159	6693.5	7066.2	5792.6	8856.6	7089.2	18201
423.97225	4533.8	3009.2	4270	0	5306.4	6663.1	5459	4169.6	0	6210.5	6026.8	4644.3	3453.3	3475.1	4365.4	6672.6	0	4240.5	4754.8	3587.9	7011.2	0	4862.6	0	5940	6182.3	0	7283.3	5287.4	7127.5	0	7560.7	7149.6	0	6742.8	4587.7	4345.5	7515.7	0	3140.7	5158.1	7575	3287	3689.4	6780.3	0	3243.6	2522.8	5937.6	3747.6	0	5805.6	4482.9	7295.1	0	6622	6015.8	7380.4	4760.3	5102.1	3401.4	6578.5	0	2589.7	5501	5738.6	7442.5	4330.3	5901	3059.1	5837.7	0	4962.3	5134.7	4228.3	4831.2	7202.4	7185.8	6317	8252.3	4867.9	0	4421.3	7414.1	0	3972.6	5356.1	6113.6	3666.1	4691.5	2935.1	4494.9	5066.3	5298.2	2653.4	6932.5	4942.8	6294.6	3724.2	4633	5048.1	5435.1	0	4016	6199.6	7067.5	3020.2	4887	4925.5	7261.2	8294.3	5758.5	7351.1	2296.1	8795.1	6572.5	5790.5	4293.9	5902.3	4837.2	8762	4514.7	4178.7	6193	9426.5	2397.4	4452.9	1816.7	4040.3	0	4563.4	7082.1	0	4695.1	5021.5	0	7524.2	7671.3	4511.7	3497.6	5569.7	6920	0	0	4354.3	2525.6	4486.4	0	0	4494.1	0	7108.3	4227.1	0	4809.1	0	4019.8	0	7190.4	4930.6	4967.1	0	5368.8	8481.2	0	4931.7	6384	4397	0	6927.3	0	5031.8
170.0326	2692000	2637300	2570400	4539400	4221100	4090000	2567500	3483400	3271500	4680400	4043800	3617600	2767300	3288500	4091900	5750600	2987300	2758400	4450300	3851900	5362500	3054000	2510100	5257700	3415700	3346600	3855500	3694500	2403300	3564300	3346300	4071200	3071700	2896400	2712100	4355000	3861700	4887600	3388600	4175000	2723200	4822100	4828800	4003200	3832000	3421200	2640300	4464200	4804900	4064800	3679100	3698700	2522200	3317900	3289700	3709800	3930200	3477400	2734500	3988400	4559800	5204200	4614100	4569300	2548500	4223200	4906500	3984000	6590200	3583200	2641000	4788100	3479100	3818400	3641700	3037800	3700600	4121200	4158100	3288500	2649000	2654600	4224400	4042200	4489500	4083700	3084000	4488300	4057100	4956100	2841600	4125800	3866900	4239500	4041300	3942600	3868700	4921300	4469600	3765400	3952700	3783600	4080300	3711100	3834600	4139700	3763900	3802000	3658500	4169100	6152700	3800400	3254900	2688000	3396400	3011800	2902800	3605200	3549200	5915600	6947400	4193400	3476500	3867200	10388000	2915000	3511100	3415700	2448800	2592600	2782200	2721100	2381100	1846300	2361100	2793200	2633900	1671800	1685800	2359700	2650000	2973300	2494800	2825900	2518200	3070100	2952200	3057400	2620800	2442900	3105000	2199400	2780500	2588800	2624500	2501000	2700000	2475100	2550900	1784200	2062400	2673400	2227200	2967300	2601700	2491600	2796400	2933700	2836200	3589800	2556500	2669000
211.10945	17751	19477	21199	15105	12723	11591	15949	15792	15359	17048	16366	15388	14576	13872	15616	11789	20396	17878	15506	13589	15476	15616	16803	14603	18734	18148	11189	10924	16868	13777	16227	17958	16002	13710	14902	10358	14043	14535	16328	15505	16068	13759	11794	10962	15163	12041	15332	17420	14968	14472	13350	10590	16518	17581	15714	14634	14109	13506	14989	11625	11619	14249	15154	12812	16971	12598	13511	10894	14080	16327	13699	14390	16428	15386	11255	12349	12213	15213	13216	15743	15650	16500	13219	14480	16039	11559	16795	15017	12332	13504	12434	11854	9757.2	12477	11282	10260	13643	12434	9810.9	8831.5	17071	10610	7892.6	13357	6757.3	8902.8	6831.4	12515	18361	12038	10499	7223.6	11655	7292.6	9045.9	11491	12477	15142	10496	13909	9712.6	10841	16252	10366	13438	10402	10477	13717	8066.7	14778	13988	10961	7707.8	10584	15105	15179	11840	13471	10306	13883	17894	6004.3	13857	16757	15034	12682	15906	9153	12848	12544	11354	13624	12999	18463	14076	14864	10564	11525	13520	10908	11014	17272	15613	13180	13978	16981	12399	13174	12232	11917	13516	16081
203.05255	4089700	4270500	4200000	6057400	3094300	4336500	4081100	2403800	2558800	3886100	3668900	1792700	4188500	2900700	3454300	3802000	1497200	4185100	4222900	3773500	3562200	6654600	4223200	6221900	3827300	2608000	2781800	4348000	4158000	2538200	2636200	3353300	4323900	1887700	4096100	2778900	3497400	3939400	1460800	3210000	4249100	4545300	4529300	3432100	3399200	6800100	4238700	5688500	3896900	3307100	3075100	4710400	4201900	2521700	2635200	3095400	4098400	1842300	4329500	3418600	3629400	3615900	1702200	3386200	4319900	4278800	4749700	3661600	3556500	7374300	4362200	6374600	4541700	3198500	3147800	4250900	2578600	3465800	4036900	1873300	4239100	3224600	3403300	3694400	1591300	3338000	4355000	4664200	3654500	3544900	4395800	4082000	3740600	3392000	3046200	4365600	4283800	2485600	2919600	4582100	3988400	3490300	3098400	4209400	4571200	4758100	3562400	4226500	3967500	3695400	4553900	4239900	2756300	2867900	3882000	4043900	2150700	4444500	3136000	3275600	3241700	3160800	4012200	4996800	3713700	3951900	8269800	4376500	3194000	5945000	2854500	2604500	2839800	3901900	3206300	2092600	2351500	3254100	1533700	2992400	2400500	3092600	1188800	2479000	3169700	3369000	3683500	2608000	5656200	2973500	4563300	2519200	2436200	2961800	3588700	2947500	1857200	1858200	2442800	3323700	1411800	3140000	2083200	2873200	1183900	2928300	3433100	3505300	2913900	2740800	5409900	3160300
170.06172	27398	26912	27181	20296	32429	39106	31770	26346	22071	32088	27349	21122	28650	20880	15902	28844	21532	26230	30554	34489	24018	24276	30630	23258	29270	29479	37296	40642	31371	26602	27313	26975	28880	23628	27958	21415	17515	29690	21479	21547	29142	39853	27482	33212	27534	27552	29203	21219	29285	33176	41717	42676	25799	25470	25290	22981	30255	25838	28889	24771	18285	30871	21822	17271	32592	34854	24470	36676	28059	23863	26884	22662	27972	30387	38788	26241	27474	22969	25224	23064	28346	21361	18192	28816	27257	18674	33619	23977	33772	24633	28633	29072	27130	34131	39503	43156	25109	25666	25929	29201	28563	13998	19408	28338	31996	23001	29846	28102	27898	23359	42035	27940	23429	20412	26007	28444	20702	29032	20216	21704	30222	19628	29312	36428	32297	32382	31439	25351	26824	20621	23408	30748	27972	31052	24872	21596	19481	29495	24098	23407	19369	21389	22374	19284	27519	28674	20013	21497	20917	24571	21568	19270	25862	34393	33544	23774	22130	25529	23135	24162	20259	23669	17962	25152	18419	25017	31797	20388	27106	20328	20132	22828
324.24879	24920	25528	27392	63988	63236	53585	28043	78525	63500	55815	62397	71405	28868	72627	75790	68929	77967	28989	69459	57193	75557	68231	25809	60398	66129	75693	78666	68271	28342	75466	61293	65156	63017	76206	26212	78159	69707	69810	77510	67935	29934	53422	66440	72587	95278	72010	26377	66726	69091	66762	69396	59438	30722	85099	65276	83665	63221	71751	25825	57531	63265	71417	68447	57544	30062	56754	58897	66836	74357	63834	27784	59897	70055	72980	67532	27263	79676	61578	61696	73139	30619	113860	71059	70831	66192	68544	26899	77059	62173	89637	26611	23206	68921	63139	75209	67723	29331	68175	58787	51390	33705	81211	61097	34710	55637	68143	73541	30430	41824	66895	64777	37285	71309	72506	59800	77559	64265	37642	68409	68746	79655	77898	32017	65477	73686	81136	58313	31260	39526	63858	58149	82613	74314	77029	39486	62592	90967	80971	109530	41568	84853	73336	80414	79484	43994	68865	79288	100940	75818	47467	78997	97146	77950	65311	80625	42474	92712	78938	89424	79053	91731	37988	91816	83859	88709	42428	68696	79093	76673	77608	67547	32050
245.13234	0	7594.4	6653.1	11540	9090.3	11306	8739.2	12301	9461.2	18379	11590	15548	11355	12015	14602	16153	12420	10989	12958	18010	18913	13211	11278	28613	12664	14526	12717	9626.5	8151.1	10813	10891	14462	12776	8001.8	5851.8	10227	11393	16177	19836	17437	12350	13080	13008	13605	12466	17853	13609	21954	18615	13842	10790	13895	11470	13518	11489	14260	11815	10389	11329	15216	14815	17827	25252	16454	8619.9	19216	18748	12584	21084	15308	10293	22289	13673	15036	11056	15735	16010	29242	18352	15919	12639	12651	13117	16370	23549	14817	18462	20265	14653	26589	11879	9573.5	9593.5	13590	6981	9919.2	14060	13371	20706	25964	11554	12208	16221	15114	17431	16066	17091	17962	16963	16888	19749	17899	16899	7917.5	21767	14502	15836	18695	14962	13333	16643	17317	19989	23892	20260	13937	23819	19662	0	13520	0	7259.8	0	0	0	4883.2	8109.8	5613.2	0	10365	4592.3	10799	10527	14399	14432	9674.3	13289	9446.9	15171	11829	15777	0	0	0	7215.7	6611.2	0	0	9085	6371.8	0	11861	0	8118.5	11312	7544.2	10483	7189	12381	15960	13165	11540
102.09132	30245	26752	29468	45810	33451	32783	27384	36521	38301	50658	29597	36311	28158	23476	29724	33437	29466	30250	40242	44312	33872	30146	26695	55298	44374	34458	40848	25693	25225	35363	37132	39246	25463	27312	27789	29079	37325	36419	29229	41441	24948	43206	29727	35705	28808	29580	31126	53325	39183	33777	38263	29776	26697	37272	32269	35914	29348	27694	27316	25362	35760	34725	32307	41335	27205	36429	30022	34617	34015	29664	29501	47837	38789	32964	42896	26832	33574	32267	29191	33639	26782	0	30063	34796	28088	38588	30792	26630	37362	33395	30650	33450	33459	38604	39895	26872	31512	35060	42300	31816	31906	34882	34171	33360	38429	30435	42767	27798	34030	32702	26068	34737	51980	36723	38298	28476	35629	36593	24523	27147	28278	36105	34096	39468	0	45418	32150	32707	93392	119100	129730	119170	145810	71319	93914	149180	115550	68954	106590	92383	53051	96981	103070	147420	94278	138020	84993	94442	91957	88320	116750	104010	125410	142360	73641	70358	107870	101510	97699	63916	87919	85012	53001	82446	98839	84946	112490	79978	106990	98445	87941	93222
474.32861	49068	41777	51081	17988	10760	214320	37068	9870.7	42038	7333.6	66249	0	33749	51465	85734	12684	8347.7	30840	7783.1	76125	0	43343	34322	13492	9199.1	10181	151620	181930	31766	0	40603	10661	63145	0	38284	36298	72544	0	10938	45688	24605	10825	0	87525	6665.1	35865	31849	10307	10856	6599.4	115700	170620	35663	0	50714	11962	49982	0	39042	54196	71435	8003.9	8917.6	58402	35624	0	15930	57743	9369.6	37751	31980	17689	7747.5	7530.5	104710	25684	9370.3	6788.9	50030	11283	36398	41950	76424	0	0	51389	29848	8887	74918	14144	26692	27464	0	0	84518	186800	36303	0	47287	70070	21488	89351	64227	27528	7965.9	8363.7	58426	28566	23724	12811	184050	26161	0	53731	10249	57511	9926.7	24278	40769	64366	8788.8	65532	29126	8684.6	13877	75399	35150	24614	30518	10002	0	0	88666	137370	33717	55001	8730.8	57229	0	31937	51264	10479	0	63118	32479	12663	13393	0	39814	30149	16455	0	7398.8	96861	126560	37920	11803	54318	8837.3	59169	13231	31688	50242	0	14222	34874	13411	16394	65937	8357	40908	32694
263.13186	69471	70045	66617	106590	45794	35937	66570	67631	75043	81782	51795	77272	67110	37479	84930	71372	54749	73232	66996	60906	88386	63517	55813	107820	70725	61438	87338	36687	61053	57195	73072	64621	66115	76284	57908	39130	69395	56253	71226	90289	67270	71913	140880	56105	66139	64907	71130	99089	80006	54103	80717	38039	63458	63957	66824	68699	54250	64373	70815	38680	78956	65364	84676	89816	59719	54245	121750	50766	103980	59998	64908	100340	81420	50840	89329	69145	62021	68595	60558	78311	61869	37606	69008	59743	68506	82508	76031	126410	52849	101970	71081	72721	83438	64719	98005	34322	72265	68317	86332	59314	73706	74535	83964	76676	67886	136230	59203	72731	69479	80724	46367	75758	69009	58384	59767	48015	82815	74905	39659	80142	66652	76888	64628	79896	135490	48327	66844	67383	62673	107370	74414	52527	94515	40623	65440	63775	52309	39598	70512	57742	36411	58721	64205	72482	64542	57662	129060	74229	65245	59590	96432	70557	48417	86243	35869	57021	60171	64643	55898	51518	59567	66770	32458	61887	58275	60208	59932	117420	43412	82020	55605	61050
402.31166	4707.4	0	5265.3	28322	10120	20256	9200.2	16402	24239	0	24548	25982	9548.9	26251	37896	10543	22076	7066.5	15896	27794	0	24321	9045.9	30652	19617	18819	15869	24061	4232.6	14154	26439	6478.5	24629	22752	0	27750	29078	9755.3	32501	33382	0	7208.5	12629	29575	20932	35209	0	25351	17025	8641.4	21730	20850	4433.6	16428	23532	10834	19218	14000	5040.8	13337	27844	13982	27515	30502	0	7550.8	0	32411	13881	29112	4118.4	23427	13727	10083	23285	8672.2	16793	7884.2	21298	22680	6606.1	50076	32079	7147.3	22907	34748	0	20885	30563	29394	9835.8	0	24126	11713	19293	21332	0	12589	22865	19350	0	35398	38540	0	12374	22813	41791	0	0	20120	20801	0	18247	31222	12931	26835	21524	0	23883	25701	11600	28563	0	0	0	33026	25566	0	7993.8	29335	12574	14462	26581	28860	0	21371	0	22536	23255	7802.8	22806	12496	28160	30461	0	0	0	13609	34257	6241.9	30326	26518	9965.6	19964	31038	0	15033	21983	14174	22865	21016	0	27720	15412	23174	0	9225.6	0	28682	0	27324	0
386.21715	31274	53905	14143	33462	11749	30021	44861	158000	196500	118750	0	28564	22314	99396	132340	28513	137030	26236	94663	258210	143240	121340	38962	97997	210980	77017	13105	14284	39077	27148	157440	115360	266280	131140	11631	215330	150240	141320	146550	116600	13102	7859.3	25538	18367	132110	281440	40198	70661	30435	35631	60197	72432	32089	43880	40202	93753	57984	0	18099	79917	90539	0	70044	26931	34946	5376.4	80781	195790	123130	97836	40241	35105	92510	30088	158980	5990.9	123620	63720	104320	234010	24574	102630	140740	22211	66614	45955	20844	71988	133740	174940	37911	40326	172780	41525	225580	19579	12982	149230	104160	78990	25190	35654	5122.5	51247	31467	34296	306970	12228	61339	78003	93944	20396	57652	169520	129710	236980	87492	39233	244130	94427	237190	96570	34318	197360	93072	374050	111520	31696	99315	185820	57404	290830	129610	194490	101080	93900	141880	244490	282350	66547	70512	312710	218170	94033	65601	183890	230800	310360	313420	59593	207060	155960	108220	215250	348850	52086	200130	88767	154890	114810	321000	39324	169600	111290	287410	62701	212640	158190	231890	194380	352550	43704
228.99584	29248	29777	22773	22517	18727	19172	24497	14424	26408	18880	21461	24791	26354	22017	21117	22450	16180	23712	19577	27367	17219	23259	24185	24798	22089	14964	19253	21921	21554	16999	23934	18840	21050	18291	21345	21228	23279	23894	24635	28325	25827	21547	19606	20204	8702.8	25101	29110	23418	21481	21602	24791	25869	28089	17227	26181	14156	22794	18292	24791	28947	26039	21174	21730	26820	23167	21609	17876	19608	21527	24221	24089	21739	22102	11468	23368	26716	16149	22960	26431	21403	24391	10012	19308	17613	19869	24386	27299	18703	23289	16292	24079	31536	18415	20201	27448	19005	31921	20017	32432	40718	27420	27892	26070	33247	27178	19030	24792	32341	19308	18723	18941	26378	16599	21676	20777	23344	23946	27121	20475	20551	15062	21803	26055	20844	6111.4	17440	23481	26121	32052	44950	24214	24000	27033	27841	28167	32873	19190	24150	21180	34802	27460	25639	23350	29487	31198	26018	20644	22701	27292	30986	24525	18042	20868	24427	25970	22017	19275	24736	15015	22763	13431	31281	21390	23064	21110	20414	24504	20247	22727	21497	22902	30661
